query,source,object_id,title,artist,filename,image_path,object_url,is_public_domain
dutch master,met,436043,"Friedrich III (1463–1525), the Wise, Elector of Saxony",Lucas Cranach the Elder and Workshop,artwork2_met_594_lucas-cranach-the-elder-and-workshop_friedrich-iii-14631525-the-wise-elector-of-saxony.jpg,artworks/artwork2_met_594_lucas-cranach-the-elder-and-workshop_friedrich-iii-14631525-the-wise-elector-of-saxony.jpg,https://www.metmuseum.org/art/collection/search/436043,True
dutch master,met,437873,"Philip IV (1605–1665), King of Spain",Velázquez (Diego Rodríguez de Silva y Velázquez),artwork2_met_595_velázquez-diego-rodríguez-de-silva-y-vel_philip-iv-16051665-king-of-spain.jpg,artworks/artwork2_met_595_velázquez-diego-rodríguez-de-silva-y-vel_philip-iv-16051665-king-of-spain.jpg,https://www.metmuseum.org/art/collection/search/437873,True
baroque painting,met,712539,Saint Philip Neri (1515–1595),Carlo Dolci,artwork2_met_596_carlo-dolci_saint-philip-neri-15151595.jpg,artworks/artwork2_met_596_carlo-dolci_saint-philip-neri-15151595.jpg,https://www.metmuseum.org/art/collection/search/712539,True
baroque painting,met,643540,Portrait of a Woman,Giovanni Battista Gaulli (Il Baciccio),artwork2_met_597_giovanni-battista-gaulli-il-baciccio_portrait-of-a-woman.jpg,artworks/artwork2_met_597_giovanni-battista-gaulli-il-baciccio_portrait-of-a-woman.jpg,https://www.metmuseum.org/art/collection/search/643540,True
baroque painting,met,761114,Mercury and Cupid,Francesco Fanelli,artwork2_met_598_francesco-fanelli_mercury-and-cupid.jpg,artworks/artwork2_met_598_francesco-fanelli_mercury-and-cupid.jpg,https://www.metmuseum.org/art/collection/search/761114,True
baroque painting,met,436836,Allegory of Music,Laurent de La Hyre,artwork2_met_599_laurent-de-la-hyre_allegory-of-music.jpg,artworks/artwork2_met_599_laurent-de-la-hyre_allegory-of-music.jpg,https://www.metmuseum.org/art/collection/search/436836,True
baroque painting,met,207536,The Sacrifice of Jephthah's Daughter,Massimiliano Soldani,artwork2_met_600_massimiliano-soldani_the-sacrifice-of-jephthahs-daughter.jpg,artworks/artwork2_met_600_massimiliano-soldani_the-sacrifice-of-jephthahs-daughter.jpg,https://www.metmuseum.org/art/collection/search/207536,True
baroque painting,met,197461,Saint Bernardino of Siena,Fulvio Signorini,artwork2_met_601_fulvio-signorini_saint-bernardino-of-siena.jpg,artworks/artwork2_met_601_fulvio-signorini_saint-bernardino-of-siena.jpg,https://www.metmuseum.org/art/collection/search/197461,True
baroque painting,met,197460,Saint Catherine of Siena,Fulvio Signorini,artwork2_met_602_fulvio-signorini_saint-catherine-of-siena.jpg,artworks/artwork2_met_602_fulvio-signorini_saint-catherine-of-siena.jpg,https://www.metmuseum.org/art/collection/search/197460,True
baroque painting,met,437868,"Don Gaspar de Guzmán (1587–1645), Count-Duke of Olivares",Juan Bautista Martínez del Mazo,artwork2_met_603_juan-bautista-martínez-del-mazo_don-gaspar-de-guzmán-15871645-count-duke-of-olivar.jpg,artworks/artwork2_met_603_juan-bautista-martínez-del-mazo_don-gaspar-de-guzmán-15871645-count-duke-of-olivar.jpg,https://www.metmuseum.org/art/collection/search/437868,True
baroque painting,met,436607,An Allegory,Domenico Guidobono,artwork2_met_604_domenico-guidobono_an-allegory.jpg,artworks/artwork2_met_604_domenico-guidobono_an-allegory.jpg,https://www.metmuseum.org/art/collection/search/436607,True
baroque painting,met,437376,A Cat Stealing Fish,Giuseppe Recco,artwork2_met_605_giuseppe-recco_a-cat-stealing-fish.jpg,artworks/artwork2_met_605_giuseppe-recco_a-cat-stealing-fish.jpg,https://www.metmuseum.org/art/collection/search/437376,True
baroque painting,met,198747,Bowl with cover (perfume burner),Giuseppe de' Levi,artwork2_met_606_giuseppe-de-levi_bowl-with-cover-perfume-burner.jpg,artworks/artwork2_met_606_giuseppe-de-levi_bowl-with-cover-perfume-burner.jpg,https://www.metmuseum.org/art/collection/search/198747,True
baroque painting,met,204692,Seated male figure,,artwork2_met_607_unknown_seated-male-figure.jpg,artworks/artwork2_met_607_unknown_seated-male-figure.jpg,https://www.metmuseum.org/art/collection/search/204692,True
japanese print,met,816189,"”Abiding nowhere, the awakened mind arises”",Musō Soseki,artwork2_met_608_musō-soseki_abiding-nowhere-the-awakened-mind-arises.jpg,artworks/artwork2_met_608_musō-soseki_abiding-nowhere-the-awakened-mind-arises.jpg,https://www.metmuseum.org/art/collection/search/816189,True
japanese print,met,49068,Bamboo in Snow,Dapeng Zhengkun (Taihō Shōkon),artwork2_met_609_dapeng-zhengkun-taihō-shōkon_bamboo-in-snow.jpg,artworks/artwork2_met_609_dapeng-zhengkun-taihō-shōkon_bamboo-in-snow.jpg,https://www.metmuseum.org/art/collection/search/49068,True
japanese print,met,56736,Kabuki Actor Ichimura Uzaemon IX,Torii Kiyomitsu,artwork2_met_610_torii-kiyomitsu_kabuki-actor-ichimura-uzaemon-ix.jpg,artworks/artwork2_met_610_torii-kiyomitsu_kabuki-actor-ichimura-uzaemon-ix.jpg,https://www.metmuseum.org/art/collection/search/56736,True
japanese print,met,53895,Palindromic Poems (Kaibunka): Kyo,Suzuki Harunobu,artwork2_met_611_suzuki-harunobu_palindromic-poems-kaibunka-kyo.jpg,artworks/artwork2_met_611_suzuki-harunobu_palindromic-poems-kaibunka-kyo.jpg,https://www.metmuseum.org/art/collection/search/53895,True
japanese print,met,53162,Tobatsu Bishamonten,,artwork2_met_612_unknown_tobatsu-bishamonten.jpg,artworks/artwork2_met_612_unknown_tobatsu-bishamonten.jpg,https://www.metmuseum.org/art/collection/search/53162,True
japanese print,met,55406,Recently Imported Big Elephant,Ichiryūsai Yoshitoyo,artwork2_met_613_ichiryūsai-yoshitoyo_recently-imported-big-elephant.jpg,artworks/artwork2_met_613_ichiryūsai-yoshitoyo_recently-imported-big-elephant.jpg,https://www.metmuseum.org/art/collection/search/55406,True
japanese print,met,888663,Handscroll of Ten Homoerotic (Nanshoku) Scenes,Miyagawa Chōshun 宮川長春,artwork2_met_614_miyagawa-chōshun-宮川長春_handscroll-of-ten-homoerotic-nanshoku-scenes.jpg,artworks/artwork2_met_614_miyagawa-chōshun-宮川長春_handscroll-of-ten-homoerotic-nanshoku-scenes.jpg,https://www.metmuseum.org/art/collection/search/888663,True
japanese print,met,39901,Night-Shining White,Han Gan,artwork2_met_615_han-gan_night-shining-white.jpg,artworks/artwork2_met_615_han-gan_night-shining-white.jpg,https://www.metmuseum.org/art/collection/search/39901,True
japanese print,met,60470,On Reclusion,Sesson Yūbai 雪村友梅,artwork2_met_616_sesson-yūbai-雪村友梅_on-reclusion.jpg,artworks/artwork2_met_616_sesson-yūbai-雪村友梅_on-reclusion.jpg,https://www.metmuseum.org/art/collection/search/60470,True
japanese print,met,53454,Two Poems from the Collection of Ancient and Modern Poems (Kokin wakashū),Ike no Taiga,artwork2_met_617_ike-no-taiga_two-poems-from-the-collection-of-ancient-and-moder.jpg,artworks/artwork2_met_617_ike-no-taiga_two-poems-from-the-collection-of-ancient-and-moder.jpg,https://www.metmuseum.org/art/collection/search/53454,True
japanese print,met,53238,Zheng Huangniu and Yushanzhu,Kano Naizen,artwork2_met_618_kano-naizen_zheng-huangniu-and-yushanzhu.jpg,artworks/artwork2_met_618_kano-naizen_zheng-huangniu-and-yushanzhu.jpg,https://www.metmuseum.org/art/collection/search/53238,True
japanese print,met,436947,Boating,Edouard Manet,artwork2_met_619_edouard-manet_boating.jpg,artworks/artwork2_met_619_edouard-manet_boating.jpg,https://www.metmuseum.org/art/collection/search/436947,True
japanese print,met,57344,White Poppies on Gold Ground,Ogata Kōrin,artwork2_met_620_ogata-kōrin_white-poppies-on-gold-ground.jpg,artworks/artwork2_met_620_ogata-kōrin_white-poppies-on-gold-ground.jpg,https://www.metmuseum.org/art/collection/search/57344,True
japanese print,met,40080,Fragrant Snow at Broken Bridge,Wang Mian,artwork2_met_621_wang-mian_fragrant-snow-at-broken-bridge.jpg,artworks/artwork2_met_621_wang-mian_fragrant-snow-at-broken-bridge.jpg,https://www.metmuseum.org/art/collection/search/40080,True
japanese print,met,200876,Potpourri jar,Louis Poterat Manufactory,artwork2_met_622_louis-poterat-manufactory_potpourri-jar.jpg,artworks/artwork2_met_622_louis-poterat-manufactory_potpourri-jar.jpg,https://www.metmuseum.org/art/collection/search/200876,True
japanese print,met,53633,Autumn Trees and Grasses by a Stream,,artwork2_met_623_unknown_autumn-trees-and-grasses-by-a-stream.jpg,artworks/artwork2_met_623_unknown_autumn-trees-and-grasses-by-a-stream.jpg,https://www.metmuseum.org/art/collection/search/53633,True
japanese print,met,437384,Salome,Henri Regnault,artwork2_met_624_henri-regnault_salome.jpg,artworks/artwork2_met_624_henri-regnault_salome.jpg,https://www.metmuseum.org/art/collection/search/437384,True
japanese print,met,39895,The Classic of Filial Piety,Li Gonglin,artwork2_met_625_li-gonglin_the-classic-of-filial-piety.jpg,artworks/artwork2_met_625_li-gonglin_the-classic-of-filial-piety.jpg,https://www.metmuseum.org/art/collection/search/39895,True
religious painting,met,207247,Shoulao,Chantilly,artwork2_met_626_chantilly_shoulao.jpg,artworks/artwork2_met_626_chantilly_shoulao.jpg,https://www.metmuseum.org/art/collection/search/207247,True
religious painting,met,239512,Torah crown (keter),"Andrea Zambelli ""L'Honnesta""",artwork2_met_627_andrea-zambelli-lhonnesta_torah-crown-keter.jpg,artworks/artwork2_met_627_andrea-zambelli-lhonnesta_torah-crown-keter.jpg,https://www.metmuseum.org/art/collection/search/239512,True
religious painting,met,436176,Christ Asleep during the Tempest,Eugène Delacroix,artwork2_met_628_eugène-delacroix_christ-asleep-during-the-tempest.jpg,artworks/artwork2_met_628_eugène-delacroix_christ-asleep-during-the-tempest.jpg,https://www.metmuseum.org/art/collection/search/436176,True
religious painting,met,446561,"""Alexander is Lowered into the Sea"", Folio from a Khamsa (Quintet) of Amir Khusrau Dihlavi",Amir Khusrau Dihlavi,artwork2_met_629_amir-khusrau-dihlavi_alexander-is-lowered-into-the-sea-folio-from-a-kha.jpg,artworks/artwork2_met_629_amir-khusrau-dihlavi_alexander-is-lowered-into-the-sea-folio-from-a-kha.jpg,https://www.metmuseum.org/art/collection/search/446561,True
neoclassical art,met,711224,Design for a Valance with Floral Motifs,"Anonymous, French, 19th century",artwork2_met_630_anonymous-french-19th-century_design-for-a-valance-with-floral-motifs.jpg,artworks/artwork2_met_630_anonymous-french-19th-century_design-for-a-valance-with-floral-motifs.jpg,https://www.metmuseum.org/art/collection/search/711224,True
neoclassical art,met,711322,Design for a Valance with Bundles and Garlands of Flowers and a Monogram Presenting Two Design Variants,"Anonymous, French, 19th century",artwork2_met_631_anonymous-french-19th-century_design-for-a-valance-with-bundles-and-garlands-of.jpg,artworks/artwork2_met_631_anonymous-french-19th-century_design-for-a-valance-with-bundles-and-garlands-of.jpg,https://www.metmuseum.org/art/collection/search/711322,True
neoclassical art,met,711347,Design for a Sofa Seat Cover (?) with an Ornamental Frame Containing a Vase with a Large Bundle of Flowers and Leaves and Decorated with Acanthus Leaves and Two Fleurs de Lys,"Anonymous, French, 19th century",artwork2_met_632_anonymous-french-19th-century_design-for-a-sofa-seat-cover-with-an-ornamental-fr.jpg,artworks/artwork2_met_632_anonymous-french-19th-century_design-for-a-sofa-seat-cover-with-an-ornamental-fr.jpg,https://www.metmuseum.org/art/collection/search/711347,True
neoclassical art,met,204861,Panther,,artwork2_met_633_unknown_panther.jpg,artworks/artwork2_met_633_unknown_panther.jpg,https://www.metmuseum.org/art/collection/search/204861,True
romantic landscape,met,435997,The Storm,Pierre-Auguste Cot,artwork2_met_634_pierre-auguste-cot_the-storm.jpg,artworks/artwork2_met_634_pierre-auguste-cot_the-storm.jpg,https://www.metmuseum.org/art/collection/search/435997,True
romantic landscape,met,436180,The Natchez,Eugène Delacroix,artwork2_met_635_eugène-delacroix_the-natchez.jpg,artworks/artwork2_met_635_eugène-delacroix_the-natchez.jpg,https://www.metmuseum.org/art/collection/search/436180,True
romantic landscape,met,839041,Study of Water and Plants,Thomas Fearnley,artwork2_met_636_thomas-fearnley_study-of-water-and-plants.jpg,artworks/artwork2_met_636_thomas-fearnley_study-of-water-and-plants.jpg,https://www.metmuseum.org/art/collection/search/839041,True
romantic landscape,met,736196,Valentine,Anonymous,artwork2_met_637_anonymous_valentine.jpg,artworks/artwork2_met_637_anonymous_valentine.jpg,https://www.metmuseum.org/art/collection/search/736196,True
romantic landscape,met,436177,George Sand's Garden at Nohant,Eugène Delacroix,artwork2_met_638_eugène-delacroix_george-sands-garden-at-nohant.jpg,artworks/artwork2_met_638_eugène-delacroix_george-sands-garden-at-nohant.jpg,https://www.metmuseum.org/art/collection/search/436177,True
romantic landscape,met,435702,The Horse Fair,Rosa Bonheur,artwork2_met_639_rosa-bonheur_the-horse-fair.jpg,artworks/artwork2_met_639_rosa-bonheur_the-horse-fair.jpg,https://www.metmuseum.org/art/collection/search/435702,True
romantic landscape,met,733847,Famous Women,Gai Qi,artwork2_met_640_gai-qi_famous-women.jpg,artworks/artwork2_met_640_gai-qi_famous-women.jpg,https://www.metmuseum.org/art/collection/search/733847,True
romantic landscape,met,437936,Ariadne,George Frederic Watts,artwork2_met_641_george-frederic-watts_ariadne.jpg,artworks/artwork2_met_641_george-frederic-watts_ariadne.jpg,https://www.metmuseum.org/art/collection/search/437936,True
monet landscape,met,435991,A Woman Reading,Camille Corot,artwork2_met_642_camille-corot_a-woman-reading.jpg,artworks/artwork2_met_642_camille-corot_a-woman-reading.jpg,https://www.metmuseum.org/art/collection/search/435991,True
monet landscape,met,435880,Rocks at Fontainebleau,Paul Cézanne,artwork2_met_643_paul-cézanne_rocks-at-fontainebleau.jpg,artworks/artwork2_met_643_paul-cézanne_rocks-at-fontainebleau.jpg,https://www.metmuseum.org/art/collection/search/435880,True
van gogh drawing,met,436533,Shoes,Vincent van Gogh,artwork2_met_644_vincent-van-gogh_shoes.jpg,artworks/artwork2_met_644_vincent-van-gogh_shoes.jpg,https://www.metmuseum.org/art/collection/search/436533,True
van gogh drawing,met,436535,Wheat Field with Cypresses,Vincent van Gogh,artwork2_met_645_vincent-van-gogh_wheat-field-with-cypresses.jpg,artworks/artwork2_met_645_vincent-van-gogh_wheat-field-with-cypresses.jpg,https://www.metmuseum.org/art/collection/search/436535,True
van gogh drawing,met,459123,Madame Roulin and Her Baby,Vincent van Gogh,artwork2_met_646_vincent-van-gogh_madame-roulin-and-her-baby.jpg,artworks/artwork2_met_646_vincent-van-gogh_madame-roulin-and-her-baby.jpg,https://www.metmuseum.org/art/collection/search/459123,True
van gogh drawing,met,436528,Irises,Vincent van Gogh,artwork2_met_647_vincent-van-gogh_irises.jpg,artworks/artwork2_met_647_vincent-van-gogh_irises.jpg,https://www.metmuseum.org/art/collection/search/436528,True
van gogh drawing,met,436532,Self-Portrait with a Straw Hat (obverse: The Potato Peeler),Vincent van Gogh,artwork2_met_648_vincent-van-gogh_self-portrait-with-a-straw-hat-obverse-the-potato.jpg,artworks/artwork2_met_648_vincent-van-gogh_self-portrait-with-a-straw-hat-obverse-the-potato.jpg,https://www.metmuseum.org/art/collection/search/436532,True
van gogh drawing,met,436530,Oleanders,Vincent van Gogh,artwork2_met_649_vincent-van-gogh_oleanders.jpg,artworks/artwork2_met_649_vincent-van-gogh_oleanders.jpg,https://www.metmuseum.org/art/collection/search/436530,True
van gogh drawing,met,459193,Road in Etten,Vincent van Gogh,artwork2_met_650_vincent-van-gogh_road-in-etten.jpg,artworks/artwork2_met_650_vincent-van-gogh_road-in-etten.jpg,https://www.metmuseum.org/art/collection/search/459193,True
van gogh drawing,met,437998,Olive Trees,Vincent van Gogh,artwork2_met_651_vincent-van-gogh_olive-trees.jpg,artworks/artwork2_met_651_vincent-van-gogh_olive-trees.jpg,https://www.metmuseum.org/art/collection/search/437998,True
van gogh drawing,met,336327,Corridor in the Asylum,Vincent van Gogh,artwork2_met_652_vincent-van-gogh_corridor-in-the-asylum.jpg,artworks/artwork2_met_652_vincent-van-gogh_corridor-in-the-asylum.jpg,https://www.metmuseum.org/art/collection/search/336327,True
van gogh drawing,met,436536,Women Picking Olives,Vincent van Gogh,artwork2_met_653_vincent-van-gogh_women-picking-olives.jpg,artworks/artwork2_met_653_vincent-van-gogh_women-picking-olives.jpg,https://www.metmuseum.org/art/collection/search/436536,True
van gogh drawing,met,436526,"First Steps, after Millet",Vincent van Gogh,artwork2_met_654_vincent-van-gogh_first-steps-after-millet.jpg,artworks/artwork2_met_654_vincent-van-gogh_first-steps-after-millet.jpg,https://www.metmuseum.org/art/collection/search/436526,True
van gogh drawing,met,437980,Cypresses,Vincent van Gogh,artwork2_met_655_vincent-van-gogh_cypresses.jpg,artworks/artwork2_met_655_vincent-van-gogh_cypresses.jpg,https://www.metmuseum.org/art/collection/search/437980,True
van gogh drawing,met,436531,Peasant Woman Cooking by a Fireplace,Vincent van Gogh,artwork2_met_656_vincent-van-gogh_peasant-woman-cooking-by-a-fireplace.jpg,artworks/artwork2_met_656_vincent-van-gogh_peasant-woman-cooking-by-a-fireplace.jpg,https://www.metmuseum.org/art/collection/search/436531,True
van gogh drawing,met,438722,The Potato Peeler (reverse: Self-Portrait with a Straw Hat),Vincent van Gogh,artwork2_met_657_vincent-van-gogh_the-potato-peeler-reverse-self-portrait-with-a-str.jpg,artworks/artwork2_met_657_vincent-van-gogh_the-potato-peeler-reverse-self-portrait-with-a-str.jpg,https://www.metmuseum.org/art/collection/search/438722,True
van gogh drawing,met,436524,Sunflowers,Vincent van Gogh,artwork2_met_658_vincent-van-gogh_sunflowers.jpg,artworks/artwork2_met_658_vincent-van-gogh_sunflowers.jpg,https://www.metmuseum.org/art/collection/search/436524,True
van gogh drawing,met,436534,Roses,Vincent van Gogh,artwork2_met_659_vincent-van-gogh_roses.jpg,artworks/artwork2_met_659_vincent-van-gogh_roses.jpg,https://www.metmuseum.org/art/collection/search/436534,True
van gogh drawing,met,436525,Bouquet of Flowers in a Vase,Vincent van Gogh,artwork2_met_660_vincent-van-gogh_bouquet-of-flowers-in-a-vase.jpg,artworks/artwork2_met_660_vincent-van-gogh_bouquet-of-flowers-in-a-vase.jpg,https://www.metmuseum.org/art/collection/search/436525,True
van gogh drawing,met,437394,Aristotle with a Bust of Homer,Rembrandt (Rembrandt van Rijn),artwork2_met_661_rembrandt-rembrandt-van-rijn_aristotle-with-a-bust-of-homer.jpg,artworks/artwork2_met_661_rembrandt-rembrandt-van-rijn_aristotle-with-a-bust-of-homer.jpg,https://www.metmuseum.org/art/collection/search/437394,True
van gogh drawing,met,893379,Vincent Van Gogh on his Deathbed,Dr. Paul Ferdinand Gachet,artwork2_met_662_dr-paul-ferdinand-gachet_vincent-van-gogh-on-his-deathbed.jpg,artworks/artwork2_met_662_dr-paul-ferdinand-gachet_vincent-van-gogh-on-his-deathbed.jpg,https://www.metmuseum.org/art/collection/search/893379,True
van gogh drawing,met,438011,"Eugène Murer (Hyacinthe-Eugène Meunier, 1841–1906)",Auguste Renoir,artwork2_met_663_auguste-renoir_eugène-murer-hyacinthe-eugène-meunier-18411906.jpg,artworks/artwork2_met_663_auguste-renoir_eugène-murer-hyacinthe-eugène-meunier-18411906.jpg,https://www.metmuseum.org/art/collection/search/438011,True
van gogh drawing,met,335538,Nursery on Schenkweg,Vincent van Gogh,artwork2_met_664_vincent-van-gogh_nursery-on-schenkweg.jpg,artworks/artwork2_met_664_vincent-van-gogh_nursery-on-schenkweg.jpg,https://www.metmuseum.org/art/collection/search/335538,True
van gogh drawing,met,849055,Burning Weeds,Vincent van Gogh,artwork2_met_665_vincent-van-gogh_burning-weeds.jpg,artworks/artwork2_met_665_vincent-van-gogh_burning-weeds.jpg,https://www.metmuseum.org/art/collection/search/849055,True
van gogh drawing,met,849054,Gardener by an Apple Tree,Vincent van Gogh,artwork2_met_666_vincent-van-gogh_gardener-by-an-apple-tree.jpg,artworks/artwork2_met_666_vincent-van-gogh_gardener-by-an-apple-tree.jpg,https://www.metmuseum.org/art/collection/search/849054,True
van gogh drawing,met,336318,Street in Saintes-Maries-de-la-Mer,Vincent van Gogh,artwork2_met_667_vincent-van-gogh_street-in-saintes-maries-de-la-mer.jpg,artworks/artwork2_met_667_vincent-van-gogh_street-in-saintes-maries-de-la-mer.jpg,https://www.metmuseum.org/art/collection/search/336318,True
egyptian relief,met,544453,Head from a Statue of King Amenhotep I,,artwork2_met_668_unknown_head-from-a-statue-of-king-amenhotep-i.jpg,artworks/artwork2_met_668_unknown_head-from-a-statue-of-king-amenhotep-i.jpg,https://www.metmuseum.org/art/collection/search/544453,True
egyptian relief,met,549236,Stela of Ptahmose,,artwork2_met_669_unknown_stela-of-ptahmose.jpg,artworks/artwork2_met_669_unknown_stela-of-ptahmose.jpg,https://www.metmuseum.org/art/collection/search/549236,True
egyptian relief,met,450761,Mold Fragment with Musicians,,artwork2_met_670_unknown_mold-fragment-with-musicians.jpg,artworks/artwork2_met_670_unknown_mold-fragment-with-musicians.jpg,https://www.metmuseum.org/art/collection/search/450761,True
byzantine icon,met,439327,Christ Blessing,Gerard David,artwork2_met_671_gerard-david_christ-blessing.jpg,artworks/artwork2_met_671_gerard-david_christ-blessing.jpg,https://www.metmuseum.org/art/collection/search/439327,True
byzantine icon,met,435864,A Woman with a Dog,Giacomo Ceruti,artwork2_met_672_giacomo-ceruti_a-woman-with-a-dog.jpg,artworks/artwork2_met_672_giacomo-ceruti_a-woman-with-a-dog.jpg,https://www.metmuseum.org/art/collection/search/435864,True
byzantine icon,met,436572,Christ Healing the Blind,El Greco (Domenikos Theotokopoulos),artwork2_met_673_el-greco-domenikos-theotokopoulos_christ-healing-the-blind.jpg,artworks/artwork2_met_673_el-greco-domenikos-theotokopoulos_christ-healing-the-blind.jpg,https://www.metmuseum.org/art/collection/search/436572,True
byzantine icon,met,437792,The Apotheosis of the Spanish Monarchy,Giovanni Battista Tiepolo,artwork2_met_674_giovanni-battista-tiepolo_the-apotheosis-of-the-spanish-monarchy.jpg,artworks/artwork2_met_674_giovanni-battista-tiepolo_the-apotheosis-of-the-spanish-monarchy.jpg,https://www.metmuseum.org/art/collection/search/437792,True
byzantine icon,met,435621,Joan of Arc,Jules Bastien-Lepage,artwork2_met_675_jules-bastien-lepage_joan-of-arc.jpg,artworks/artwork2_met_675_jules-bastien-lepage_joan-of-arc.jpg,https://www.metmuseum.org/art/collection/search/435621,True
french landscape,met,205427,Vase (vase chinois) (one of a pair),Sèvres Manufactory,artwork2_met_676_sèvres-manufactory_vase-vase-chinois-one-of-a-pair.jpg,artworks/artwork2_met_676_sèvres-manufactory_vase-vase-chinois-one-of-a-pair.jpg,https://www.metmuseum.org/art/collection/search/205427,True
french landscape,met,228990,Adam and Eve with Charles I and Henrietta Maria,,artwork2_met_677_unknown_adam-and-eve-with-charles-i-and-henrietta-maria.jpg,artworks/artwork2_met_677_unknown_adam-and-eve-with-charles-i-and-henrietta-maria.jpg,https://www.metmuseum.org/art/collection/search/228990,True
french landscape,met,436413,Christ Bearing the Cross,Northern French Painter,artwork2_met_678_northern-french-painter_christ-bearing-the-cross.jpg,artworks/artwork2_met_678_northern-french-painter_christ-bearing-the-cross.jpg,https://www.metmuseum.org/art/collection/search/436413,True
french landscape,met,464132,Right Leaf of a Diptych,,artwork2_met_679_unknown_right-leaf-of-a-diptych.jpg,artworks/artwork2_met_679_unknown_right-leaf-of-a-diptych.jpg,https://www.metmuseum.org/art/collection/search/464132,True
